q(t),H_ratio,S(t),MSE(ensemble_vs_ref),KL(f_mean||D),"JS(f_mean,D)",q_stagnation,q_tail_ratio,q_entropy_ratio
0.006183418736220192,1.000135227095843,0.0,6.477360014407033e-06,0.1037614434248792,0.02433574841786569,0.9382906934736652,7.144497121398869,1.1356188986969409
0.005788231182032755,1.0001314515260462,0.0,6.517278164697287e-06,0.10049720902468545,0.0235804430696712,0.938745294279484,7.1469529140100185,1.1367551472214712
0.005418253205841328,1.000127317984888,0.0,6.5589478981084625e-06,0.09730605132860819,0.022841907259464042,0.939240157151322,7.149362264556748,1.137854788226374
0.0050718824520396,1.0001229227444297,0.0,6.602233295422401e-06,0.09418877770480157,0.022120318533783937,0.9397742868564787,7.151725495976871,1.1389189124285097
0.004747617702489326,1.000118346992104,0.0,6.647004934650462e-06,0.09114593475367992,0.021415794749520514,0.9403464778049477,7.154042989787001,1.139948586377682
0.004444052579661628,1.0001136588728945,0.0,6.693139637922324e-06,0.08817783022256698,0.02072839937812665,0.9409553411863895,7.156315178865505,1.1409448521878083
0.004159869631264801,1.0001089152722693,0.0,6.740520226104792e-06,0.08528455384365087,0.020058146493910863,0.9415993310026739,7.158542540919145,1.141908727369899
0.0038938347745390844,1.0001041633715932,0.0,6.7890352810155914e-06,0.08246599707922643,0.01940500545340249,0.9422767688216732,7.160725592572351,1.1428412047554077
0.003644792079475101,1.000099442003957,0.0,6.838578915098937e-06,0.07972187177068138,0.018768905274448768,0.9429858671236888,7.162864884023301,1.1437432524996203
0.003411658871273704,1.0000947828350257,0.0,6.889050548430085e-06,0.07705172769820229,0.018149738724992048,0.9437247511521241,7.164960994215869,1.1446158141557137
0.0031934211333943807,1.000090211390565,0.0,6.940354692915484e-06,0.07445496906691708,0.017547366132441684,0.9444914792149415,7.167014526480983,1.145459808811024
0.0029891291935106867,1.0000857479496852,0.0,6.99240074355386e-06,0.07193086994236965,0.01696161892525426,0.9452840614132114,7.169026104604981,1.146276131277884
0.0027978936756404282,1.0000814083205651,0.0,7.0451027766217565e-06,0.06947858866400514,0.016392302918797133,0.946100476798119,7.170996369286337,1.1470656523321086
0.0026188817026329136,1.0000772045133677,0.0,7.098379354645064e-06,0.06709718126992492,0.015839201357842926,0.9469386889784369,7.17292597494552,1.1478292189929045
0.0024513133340446913,1.0000731453232912,0.0,7.152153338015893e-06,0.06478561396966313,0.015302077728149701,0.9477966602171829,7.174815586855889,1.1485676548385702
0.0022944582252858448,1.0000692368351043,0.0,7.206351703112068e-06,0.0625427747043341,0.014780678349554238,0.9486723640693636,7.176665878566382,1.1492817603529237
0.0021476324946912984,1.000065482859143,0.0,7.260905366774486e-06,0.060367483835269325,0.01427473476286862,0.9495637966228021,7.178477529589363,1.1499723132978847
0.0020101957859376407,1.0000618853075085,0.0,7.3157490169958245e-06,0.05825850400338309,0.013783965922642319,0.9504689864114628,7.1802512233293525,1.1506400691081102
0.0018815485139398458,1.000058444518134,0.0,7.370820949672503e-06,0.05621454920201499,0.013308080207553093,0.9513860030757936,7.181987645230569,1.1512857613039862
0.001761129283041063,1.0000551595334464,0.0,7.4260629112705395e-06,0.05423429310604869,0.012846777259833402,0.9523129648478019,7.183687481123141,1.1519101019196623
0.0016484124669619016,1.0000520283395042,0.0,7.481419947255039e-06,0.05231637669973617,0.01239974966474033,0.9532480449401133,7.1853514157496825,1.1525137819431615
0.0015429059405887013,1.0000490480707662,0.0,7.536840256132369e-06,0.050459415244953995,0.011966684480648127,0.9541894769184983,7.186980131455551,1.1530974717658975
0.0014441489542554864,1.0000462151850014,0.0,7.592275048953833e-06,0.04866200463066038,0.011547264629887134,0.9551355591364896,7.188574307027601,1.1536618216392263
0.001351710141739737,1.0000435256122882,0.0,7.647678414129681e-06,0.04692272714312404,0.01114117015998899,0.9560846583089877,7.190134616667617,1.1542074621359109
0.0012651856536991524,1.0000409748815386,0.0,7.703007187402648e-06,0.0452401566951704,0.010748079384523448,0.9570352122993768,7.191661729087827,1.1547350046146045
0.0011841974087809515,1.0000385582275721,0.0,7.758220826830911e-06,0.04361286355119917,0.01036766991223749,0.9579857321917679,7.193156306717054,1.1552450416856797
0.001108391455092117,1.0000362706813577,0.0,7.813281292631294e-06,0.04203941858317687,0.009999619572735227,0.958934803716731,7.1946190050070635,1.155738147676909
0.001037436435168737,1.0000341071457217,0.0,7.868152931734865e-06,0.0405183970911904,0.009643607246475266,0.9598810880953703,7.196050471829632,1.1562148790976865
0.0009710221479882764,1.0000320624585206,0.0,7.922802366908464e-06,0.039048382220490195,0.009299313606403573,0.960823322362919,7.1974513469556705,1.1566757751006314
0.0009088582019682878,1.0000301314450188,0.0,7.977198390297574e-06,0.03762796800529926,0.00896642177810311,0.9617603192292863,7.198822261608563,1.1571213579395534
0.0008506727532570091,1.0000283089609878,0.0,8.031311861247856e-06,0.03625576206799701,0.008644617924911424,0.9626909665302366,7.200163838084539,1.1575521334228953
0.0007962113239765589,1.0000265899278498,0.0,8.085115608264784e-06,0.034930388000661505,0.008333591764046421,0.9636142263191377,7.201476689433584,1.1579685913618758
0.0007452356953997485,1.0000249693610048,0.0,8.138584334973296e-06,0.03365048745435281,0.008033037019387177,0.9645291336455916,7.202761419194939,1.1583712060126685
0.0006975228713556048,1.0000234423923438,0.0,8.191694529941705e-06,0.03241472195995214,0.007742651816179735,0.9654347950636888,7.204018621181811,1.1587604365120394
